,MJD,V,E_V,CHI2,FILENAME,SNR,EXPTIME,AIRMASS,WAVE_CAL,BARYCOR,RVEPOCH,ACCEPT,MASK
0,59084.68916312529,6749.965,580.168,5.556,Sun_200823.1063.fits,22,600.004,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
1,59084.69745787035,1259.052,61.169,234.502,Sun_200823.1064.fits,132,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
2,59084.70536064223,-2185.799,36.053,708.592,Sun_200823.1065.fits,225,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
3,59084.71090798062,-26.796,,2856.32,Sun_200823.1066.fits,443,399.475,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
4,59084.71495819851,-1268.228,17.456,2819.593,Sun_200823.1067.fits,442,235.319,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
5,59084.71927693581,-526.45,21.797,2807.805,Sun_200823.1070.fits,441,181.276,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
6,59084.72173319574,-584.102,24.147,2799.561,Sun_200823.1071.fits,442,179.132,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
7,59084.72417836882,-524.731,21.707,2801.134,Sun_200823.1072.fits,443,179.399,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
8,59084.72662842306,-526.315,21.78,2792.467,Sun_200823.1073.fits,442,177.896,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
9,59084.72906653966,-472.503,19.559,2803.503,Sun_200823.1074.fits,441,177.287,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
10,59084.7331415665,-622.625,25.765,2784.255,Sun_200823.1077.fits,442,176.14,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
11,59084.73553806592,-513.127,21.25,2831.965,Sun_200823.1078.fits,442,174.513,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
12,59084.73793531924,-522.483,14.419,2783.353,Sun_200823.1079.fits,440,174.588,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
13,59084.7403371152,-662.136,27.383,2777.437,Sun_200823.1080.fits,440,175.135,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
14,59084.74271811214,-499.474,13.781,2814.09,Sun_200823.1081.fits,442,172.946,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
15,59084.7467390065,-623.585,25.839,2809.413,Sun_200823.1084.fits,442,171.096,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
16,59084.74909878153,-564.907,23.419,2786.909,Sun_200823.1085.fits,441,170.575,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
17,59084.75147836035,-657.139,18.156,2810.231,Sun_200823.1086.fits,440,171.12,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
18,59084.75384024388,-571.572,15.775,2787.409,Sun_200823.1087.fits,443,170.232,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
19,59084.7561812348,-627.737,13.054,2775.305,Sun_200823.1088.fits,440,168.263,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
20,59084.76020801963,-566.134,23.533,2765.702,Sun_200823.1091.fits,439,168.365,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
21,59084.76253023995,-468.751,12.984,2756.19,Sun_200823.1092.fits,441,168.102,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
22,59084.76493496791,-657.959,18.229,2814.312,Sun_200823.1093.fits,439,168.829,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
23,59084.76726248664,-533.505,22.149,2760.997,Sun_200823.1094.fits,439,168.946,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
24,59084.76959783196,-511.725,14.15,2771.774,Sun_200823.1095.fits,440,168.501,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
25,59084.77370596412,-527.795,21.895,2774.079,Sun_200823.1098.fits,441,168.373,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
26,59084.77603471444,-584.892,24.264,2802.615,Sun_200823.1099.fits,441,168.543,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
27,59084.77835894532,-641.59,17.777,2761.376,Sun_200823.1100.fits,440,167.902,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
28,59084.78067069279,-609.261,25.341,2749.762,Sun_200823.1101.fits,438,166.996,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
29,59084.78299332355,-589.008,16.303,2797.908,Sun_200823.1102.fits,442,168.279,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
30,59084.78696301762,-546.134,22.641,2786.23,Sun_200823.1105.fits,442,168.339,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
31,59084.78928184464,-584.844,24.236,2787.607,Sun_200823.1106.fits,441,169.45,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
32,59084.79163178349,-493.556,20.481,2759.48,Sun_200823.1107.fits,440,168.852,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
33,59084.79401072045,-640.109,17.737,2783.18,Sun_200823.1108.fits,438,168.308,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
34,59084.79634668567,-551.766,22.945,2741.74,Sun_200823.1109.fits,439,167.163,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
35,59084.8004501576,-588.783,16.324,2810.716,Sun_200823.1112.fits,440,166.37,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
36,59084.80277508759,-496.371,20.625,2804.888,Sun_200823.1113.fits,440,167.199,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
37,59084.8050928792,-597.214,24.791,2795.329,Sun_200823.1114.fits,442,167.505,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
38,59084.8074285914,-470.347,19.484,2813.512,Sun_200823.1115.fits,442,168.301,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
39,59084.80978964057,-519.22,14.374,2744.006,Sun_200823.1116.fits,439,166.684,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
40,59084.81375044984,-559.195,23.299,2772.807,Sun_200823.1119.fits,439,166.111,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
41,59084.81604616358,-599.539,24.962,2770.432,Sun_200823.1120.fits,439,166.623,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
42,59084.8183355669,-558.465,23.293,2755.157,Sun_200823.1121.fits,438,167.428,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
43,59084.82065258248,-597.412,16.568,2778.678,Sun_200823.1122.fits,440,169.53,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
44,59084.82299802759,-655.408,18.178,2760.208,Sun_200823.1123.fits,441,173.29,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
45,59084.82753100354,75.102,,2788.519,Sun_200823.1126.fits,440,246.047,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
46,59084.83039010513,-168.785,,2752.454,Sun_200823.1127.fits,440,181.047,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
47,59084.83271310078,-665.365,18.479,2771.069,Sun_200823.1128.fits,439,161.507,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
48,59084.83494562569,-595.003,16.531,2775.476,Sun_200823.1129.fits,438,160.781,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
49,59084.83717109326,-462.07,19.203,2795.085,Sun_200823.1130.fits,442,164.029,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
50,59084.84113813269,-713.37,19.83,2777.898,Sun_200823.1133.fits,440,164.386,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
51,59084.84339227422,-577.64,16.023,2767.627,Sun_200823.1134.fits,440,164.414,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
52,59084.84575867448,-326.477,,2761.028,Sun_200823.1135.fits,439,175.584,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
53,59084.84812575787,-516.82,21.529,2792.202,Sun_200823.1136.fits,439,165.292,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
54,59084.85050343583,-1173.825,19.555,2820.726,Sun_200823.1137.fits,440,262.704,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
55,59084.85563477001,-568.71,23.717,2743.458,Sun_200823.1140.fits,441,174.344,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
56,59084.85837572536,-987.408,20.618,2772.564,Sun_200823.1141.fits,439,222.211,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
57,59084.86114646627,29.698,,2360.247,Sun_200823.1142.fits,405,600.004,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
58,59084.87070065109,-2998.424,4236.544,0.839,Sun_200823.1143.fits,6,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
59,59084.87814221904,206.063,,1.881,Sun_200823.1144.fits,16,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
60,59084.88712153872,-2631.51,6702.702,0.757,Sun_200823.1147.fits,5,600.005,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
61,59084.89457638776,-2156.524,12322.828,1.094,Sun_200823.1148.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
62,59084.90194391903,-21259.093,14654.595,1.509,Sun_200823.1149.fits,3,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
63,59084.90934373502,13541.293,15266.618,0.743,Sun_200823.1150.fits,3,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
64,59085.65405041251,-269.339,22.311,2746.441,Sun_200824.1067.fits,443,216.162,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
65,59085.65691298883,-190.194,,2781.57,Sun_200824.1068.fits,443,211.405,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
66,59085.65973402108,-229.434,,2787.254,Sun_200824.1069.fits,445,208.576,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
67,59085.66261279312,1193.895,24.685,2802.347,Sun_200824.1070.fits,446,247.682,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
68,59085.66890367065,-2115.15,17.461,2827.109,Sun_200824.1071.fits,445,578.674,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
69,59085.67512420132,2900.35,17.11,2734.399,Sun_200824.1074.fits,444,314.034,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
70,59085.68078700744,-2131.942,20.008,2126.612,Sun_200824.1075.fits,389,600.003,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
71,59085.68927544934,1295.958,18.528,2581.304,Sun_200824.1076.fits,425,600.003,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
72,59085.69491285975,39.864,,2790.141,Sun_200824.1077.fits,446,519.287,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
73,59085.70072370039,-3.796,,2782.411,Sun_200824.1078.fits,444,319.631,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
74,59085.7075024152,42.677,,2764.884,Sun_200824.1081.fits,445,525.224,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
75,59085.71440430376,-3299.968,18.041,2865.407,Sun_200824.1082.fits,449,580.706,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
76,59085.7210328752,3696.495,28.656,1228.58,Sun_200824.1083.fits,300,600.003,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
77,59085.72984789605,-751.842,31.834,1197.203,Sun_200824.1084.fits,291,600.003,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
78,59085.73434630513,-226.852,,354.381,Sun_200824.1085.fits,157,600.003,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
79,59085.74493436865,-1006.452,27.24,1041.563,Sun_200824.1088.fits,274,600.003,1.0000000000002,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
80,59085.75281381579,-1007.422,6205.623,0.55,Sun_200824.1089.fits,5,600.004,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
81,59085.76035322542,-5667.474,6727.414,0.829,Sun_200824.1090.fits,5,600.003,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
82,59085.76774391877,-8918.848,5586.129,0.606,Sun_200824.1091.fits,5,600.004,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
83,59085.77509234039,-1421.679,2726.985,0.885,Sun_200824.1092.fits,8,600.004,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
84,59085.78406794754,5236.014,5606.064,0.634,Sun_200824.1095.fits,5,600.003,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
85,59085.79264251574,-169.883,853.44,1.505,Sun_200824.1096.fits,13,600.004,1.0000000000002,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
86,59086.67725133892,-402.417,16.735,2707.971,Sun_200825.1073.fits,443,267.332,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
87,59086.680900236,-224.831,,2706.2,Sun_200825.1074.fits,444,267.802,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
88,59086.68427843472,-174.588,,919.908,Sun_200825.1075.fits,217,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
89,59086.69221132834,-2061.717,24.233,2132.798,Sun_200825.1076.fits,390,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
90,59086.7037999613,-2898.525,130.901,49.644,Sun_200825.1079.fits,68,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
91,59086.71071568258,3681.445,27.023,1350.898,Sun_200825.1080.fits,315,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
92,59086.71939179346,-3871.816,17.778,2814.063,Sun_200825.1081.fits,446,553.399,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
93,59086.72429242534,-136.437,,2696.156,Sun_200825.1084.fits,443,223.179,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
94,59086.72735476819,-147.456,,2720.099,Sun_200825.1085.fits,445,217.228,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
95,59086.72971382533,1189.37,25.214,1137.515,Sun_200825.1086.fits,291,600.003,-999.9,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
96,59086.74014401912,8119.128,5339.908,0.532,Sun_200825.1087.fits,5,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
97,59086.74916289257,10987.761,11719.681,0.967,Sun_200825.1090.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
98,59086.75671190557,-11243.72,4631.776,0.712,Sun_200825.1091.fits,6,600.005,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
99,59086.76418009513,382.797,,1.058,Sun_200825.1092.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
100,59086.77316424954,5439.14,6717.821,0.529,Sun_200825.1095.fits,5,600.002,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
101,59086.78065986305,-2451.132,9855.894,0.655,Sun_200825.1096.fits,4,600.005,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
102,59086.78819511332,14747.346,13348.09,1.034,Sun_200825.1097.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
103,59086.7972564013,8216.144,13334.181,1.104,Sun_200825.1100.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
104,59086.80475030982,3794.363,13644.549,0.537,Sun_200825.1101.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
105,59086.81225995791,2049.977,13488.242,0.98,Sun_200825.1102.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
106,59086.82122703151,-27540.602,12758.104,1.054,Sun_200825.1105.fits,4,600.005,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
107,59086.82875704394,-7108.629,10516.516,0.595,Sun_200825.1106.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
108,59086.83628015799,3466.514,5918.108,0.816,Sun_200825.1107.fits,5,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
109,59086.84526708975,-10363.84,7042.629,0.67,Sun_200825.1110.fits,4,600.004,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
110,59086.8527657197,-2856.521,5363.266,0.844,Sun_200825.1111.fits,5,600.004,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
111,59086.86027461481,-4189.62,4759.016,1.047,Sun_200825.1112.fits,5,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
112,59086.86920179586,1924.502,11830.695,0.922,Sun_200825.1115.fits,4,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
113,59086.87672466403,6327.406,8122.216,0.981,Sun_200825.1116.fits,5,600.005,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
114,59086.8842206093,-10770.895,6554.82,0.822,Sun_200825.1117.fits,5,600.003,-999.9,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
115,59090.68428272526,-1577.192,67.561,176.583,Sun_200829.1065.fits,114,600.003,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
116,59090.69652334972,-2200.547,82.93,157.989,Sun_200829.1066.fits,104,600.003,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
117,59090.6988353554,-1940.02,26.793,1679.967,Sun_200829.1067.fits,328,600.004,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
118,59090.70928376971,-4350.574,782.055,2.992,Sun_200829.1070.fits,17,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
119,59090.71773984671,254.992,,0.953,Sun_200829.1071.fits,6,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
120,59090.72502491035,1707.332,2550.442,1.022,Sun_200829.1072.fits,8,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
121,59090.73580550077,-553.345,117.934,53.112,Sun_200829.1075.fits,67,600.004,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
122,59090.74146078982,-9618.751,3413.249,1.133,Sun_200829.1076.fits,6,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
123,59090.74922174057,-13290.03,4978.48,0.779,Sun_200829.1077.fits,6,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
124,59090.75834791661,-9325.322,9364.2,1.03,Sun_200829.1080.fits,4,600.004,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
125,59090.76588483094,-5594.721,7844.686,0.67,Sun_200829.1081.fits,4,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
126,59090.7734300862,5348.654,6169.289,0.597,Sun_200829.1082.fits,5,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
127,59090.78255341324,5988.875,2537.563,0.835,Sun_200829.1085.fits,8,600.004,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
128,59090.78951408797,-926.034,473.231,7.633,Sun_200829.1086.fits,26,600.003,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
129,59090.79993659992,-2380.357,170.052,39.683,Sun_200829.1087.fits,56,600.003,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
130,59090.80856995719,-186.004,,725.559,Sun_200829.1090.fits,218,600.004,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
131,59090.81163663723,-967.618,38.176,529.603,Sun_200829.1091.fits,188,600.004,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
132,59090.82269366104,4363.368,259.812,23.557,Sun_200829.1092.fits,44,600.004,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
133,59090.83005640769,-1078.207,21.621,3165.536,Sun_200829.1095.fits,445,325.062,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
134,59090.83234891629,-853.525,17.219,3149.785,Sun_200829.1096.fits,445,140.023,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
135,59090.83453010679,-802.697,21.55,3150.917,Sun_200829.1097.fits,444,140.225,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
136,59090.83672279584,-811.072,16.34,3103.31,Sun_200829.1098.fits,444,139.693,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
137,59090.83923371073,-2394.959,17.531,3163.635,Sun_200829.1099.fits,446,267.934,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
138,59090.8425739453,341.5,,304.666,Sun_200829.1100.fits,121,600.004,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
139,59090.85464187398,-5299.238,2660.594,0.726,Sun_200829.1103.fits,7,600.004,1.0000000006705,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
140,59090.86359728449,-719.534,21.044,1553.065,Sun_200829.1104.fits,310,600.004,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
141,59090.86929861185,-1277.295,17.104,3127.59,Sun_200829.1105.fits,446,449.668,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
142,59090.87411867193,-776.746,15.626,3131.07,Sun_200829.1108.fits,446,146.428,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
143,59090.87639834408,-733.557,19.669,3154.7,Sun_200829.1109.fits,448,146.435,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
144,59090.87867383767,-752.605,30.3,3098.63,Sun_200829.1110.fits,445,145.992,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
145,59090.88091963946,-869.559,17.546,3104.598,Sun_200829.1111.fits,443,143.215,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
146,59090.88314062283,-751.433,15.218,3108.997,Sun_200829.1112.fits,441,142.202,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
147,59090.88536983893,-804.653,16.226,3104.822,Sun_200829.1113.fits,443,142.559,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
148,59090.88759482664,-861.377,17.38,3123.063,Sun_200829.1114.fits,444,141.59,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
149,59090.88980371391,-728.472,19.543,3120.911,Sun_200829.1115.fits,445,143.964,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
150,59090.89207253327,-793.99,16.006,3120.779,Sun_200829.1116.fits,442,144.717,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
151,59090.89430202127,-767.365,20.655,3132.963,Sun_200829.1117.fits,443,144.378,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
152,59090.8980898236,-702.807,18.908,3110.459,Sun_200829.1120.fits,445,146.336,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
153,59090.90106401655,-1051.399,21.189,3094.917,Sun_200829.1121.fits,445,212.159,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
154,59090.90340517552,-761.281,15.367,3126.697,Sun_200829.1122.fits,444,149.551,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
155,59090.90567647548,-810.808,16.409,3141.538,Sun_200829.1123.fits,444,147.379,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
156,59090.90814195939,-1069.556,17.252,3173.639,Sun_200829.1124.fits,445,183.128,1.0000000006705,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
157,59091.67258633975,-615.329,16.681,3093.763,Sun_200830.1061.fits,442,160.734,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
158,59091.67498146964,-524.644,21.351,3085.233,Sun_200830.1062.fits,437,157.912,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
159,59091.6782927553,-402.553,16.361,3045.354,Sun_200830.1063.fits,441,474.198,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
160,59091.68446660198,-328.222,13.326,3058.914,Sun_200830.1064.fits,439,278.445,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
161,59091.68935730092,-169.604,,3064.696,Sun_200830.1065.fits,440,397.471,1.0000000008757,LFC+ThAr,chromatic,5,False,ESPRESSO_G2.fits
162,59091.69242663833,-752.589,20.423,3050.774,Sun_200830.1066.fits,441,151.82,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
163,59091.69633554171,-661.291,17.879,3071.992,Sun_200830.1069.fits,441,165.813,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
164,59091.69885788466,-395.652,16.018,3041.508,Sun_200830.1070.fits,442,163.933,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
165,59091.70125158174,-636.065,25.785,3084.68,Sun_200830.1071.fits,443,153.641,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
166,59091.7038156925,-877.667,17.811,3082.53,Sun_200830.1072.fits,441,333.51,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
167,59091.7095671579,-567.938,23.033,3059.427,Sun_200830.1073.fits,443,289.386,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
168,59091.71198775071,-570.893,15.374,3100.046,Sun_200830.1074.fits,444,152.546,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
169,59091.71436649922,-728.087,29.501,3030.327,Sun_200830.1075.fits,442,155.862,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
170,59091.71790581326,-1233.518,20.322,2088.789,Sun_200830.1076.fits,365,600.004,1.0000000008757,LFC+ThAr,chromatic,5,True,ESPRESSO_G2.fits
